REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2008/03/01 00:30:00",1352.47,25.9,TRADE
SA1,"2008/03/01 01:00:00",1307.13,21.26,TRADE
SA1,"2008/03/01 01:30:00",1218.78,23.67,TRADE
SA1,"2008/03/01 02:00:00",1151.97,19.84,TRADE
SA1,"2008/03/01 02:30:00",1093.97,11.33,TRADE
SA1,"2008/03/01 03:00:00",1067.51,15.1,TRADE
SA1,"2008/03/01 03:30:00",1016.8,15.01,TRADE
SA1,"2008/03/01 04:00:00",1003.48,16.4,TRADE
SA1,"2008/03/01 04:30:00",1009.94,19.81,TRADE
SA1,"2008/03/01 05:00:00",1029.94,18.73,TRADE
SA1,"2008/03/01 05:30:00",1050.2,20.21,TRADE
SA1,"2008/03/01 06:00:00",1077.81,20.62,TRADE
SA1,"2008/03/01 06:30:00",1105.43,20.8,TRADE
SA1,"2008/03/01 07:00:00",1152.63,24.63,TRADE
SA1,"2008/03/01 07:30:00",1215.63,26.2,TRADE
SA1,"2008/03/01 08:00:00",1257.31,29.3,TRADE
SA1,"2008/03/01 08:30:00",1319.34,30.22,TRADE
SA1,"2008/03/01 09:00:00",1334.11,29.81,TRADE
SA1,"2008/03/01 09:30:00",1364.59,30.32,TRADE
SA1,"2008/03/01 10:00:00",1374.14,29.94,TRADE
SA1,"2008/03/01 10:30:00",1394.26,29.87,TRADE
SA1,"2008/03/01 11:00:00",1409.3,29.38,TRADE
SA1,"2008/03/01 11:30:00",1432.57,29.28,TRADE
SA1,"2008/03/01 12:00:00",1449.43,28.57,TRADE
SA1,"2008/03/01 12:30:00",1449.57,28.95,TRADE
SA1,"2008/03/01 13:00:00",1438.07,26.71,TRADE
SA1,"2008/03/01 13:30:00",1426.9,27.03,TRADE
SA1,"2008/03/01 14:00:00",1424.1,26.58,TRADE
SA1,"2008/03/01 14:30:00",1400.27,28.63,TRADE
SA1,"2008/03/01 15:00:00",1387.31,29.39,TRADE
SA1,"2008/03/01 15:30:00",1362.24,28.27,TRADE
SA1,"2008/03/01 16:00:00",1360.71,29.62,TRADE
SA1,"2008/03/01 16:30:00",1362.03,26.52,TRADE
