REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2005/04/01 00:30:00",1658.85833,27.2,TRADE
SA1,"2005/04/01 01:00:00",1628.17333,25.19,TRADE
SA1,"2005/04/01 01:30:00",1506.87,24.04,TRADE
SA1,"2005/04/01 02:00:00",1405.885,18.9,TRADE
SA1,"2005/04/01 02:30:00",1328.53333,15.18,TRADE
SA1,"2005/04/01 03:00:00",1284.13833,14.5,TRADE
SA1,"2005/04/01 03:30:00",1248.41167,13.69,TRADE
SA1,"2005/04/01 04:00:00",1225.285,14.21,TRADE
SA1,"2005/04/01 04:30:00",1193.28167,13.62,TRADE
SA1,"2005/04/01 05:00:00",1188.66833,13.9,TRADE
SA1,"2005/04/01 05:30:00",1199.175,14.24,TRADE
SA1,"2005/04/01 06:00:00",1215.095,15.58,TRADE
SA1,"2005/04/01 06:30:00",1268.275,18.51,TRADE
SA1,"2005/04/01 07:00:00",1344.12167,18.31,TRADE
SA1,"2005/04/01 07:30:00",1403.125,17.88,TRADE
SA1,"2005/04/01 08:00:00",1475.465,20.74,TRADE
SA1,"2005/04/01 08:30:00",1571.205,24.51,TRADE
SA1,"2005/04/01 09:00:00",1654.82,29.02,TRADE
SA1,"2005/04/01 09:30:00",1766.33667,30.75,TRADE
SA1,"2005/04/01 10:00:00",1853.245,30.75,TRADE
SA1,"2005/04/01 10:30:00",1903.79667,37.35,TRADE
SA1,"2005/04/01 11:00:00",1943.27833,40.57,TRADE
SA1,"2005/04/01 11:30:00",1970.13333,39.66,TRADE
SA1,"2005/04/01 12:00:00",2036.91833,48.12,TRADE
SA1,"2005/04/01 12:30:00",2094.91333,54.12,TRADE
SA1,"2005/04/01 13:00:00",2113.53833,104.09,TRADE
SA1,"2005/04/01 13:30:00",2156.35,54.02,TRADE
SA1,"2005/04/01 14:00:00",2224.62167,120.13,TRADE
SA1,"2005/04/01 14:30:00",2240.96333,119.39,TRADE
SA1,"2005/04/01 15:00:00",2281.375,135.26,TRADE
SA1,"2005/04/01 15:30:00",2283.81667,148.17,TRADE
SA1,"2005/04/01 16:00:00",2281.58,148.33,TRADE
SA1,"2005/04/01 16:30:00",2298.78,148.83,TRADE
SA1,"2005/04/01 17:00:00",2298.425,148.17,TRADE
SA1,"2005/04/01 17:30:00",2272.025,85.42,TRADE
SA1,"2005/04/01 18:00:00",2220.80833,76.8,TRADE
SA1,"2005/04/01 18:30:00",2174.61,41.92,TRADE
