REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2012/05/01 00:30:00",1320.19,27.49,TRADE
SA1,"2012/05/01 01:00:00",1277.51,25.05,TRADE
SA1,"2012/05/01 01:30:00",1192.22,28.4,TRADE
SA1,"2012/05/01 02:00:00",1094.78,25.12,TRADE
SA1,"2012/05/01 02:30:00",1039.08,20.38,TRADE
SA1,"2012/05/01 03:00:00",996.62,18.82,TRADE
SA1,"2012/05/01 03:30:00",975.82,17.04,TRADE
SA1,"2012/05/01 04:00:00",977.84,16.41,TRADE
SA1,"2012/05/01 04:30:00",963.26,15.17,TRADE
SA1,"2012/05/01 05:00:00",987.43,18.06,TRADE
SA1,"2012/05/01 05:30:00",977.8,20.72,TRADE
SA1,"2012/05/01 06:00:00",986.95,21.36,TRADE
SA1,"2012/05/01 06:30:00",1040.71,23.46,TRADE
SA1,"2012/05/01 07:00:00",1145.99,28.94,TRADE
SA1,"2012/05/01 07:30:00",1247.41,27.24,TRADE
SA1,"2012/05/01 08:00:00",1371.52,31.74,TRADE
SA1,"2012/05/01 08:30:00",1457.42,32.21,TRADE
SA1,"2012/05/01 09:00:00",1528.01,31.51,TRADE
SA1,"2012/05/01 09:30:00",1541.05,31.98,TRADE
SA1,"2012/05/01 10:00:00",1548.85,32.54,TRADE
SA1,"2012/05/01 10:30:00",1563.21,35.15,TRADE
SA1,"2012/05/01 11:00:00",1562.64,35.12,TRADE
SA1,"2012/05/01 11:30:00",1581.75,33.44,TRADE
SA1,"2012/05/01 12:00:00",1624.08,32.02,TRADE
SA1,"2012/05/01 12:30:00",1633.12,33.91,TRADE
SA1,"2012/05/01 13:00:00",1635.39,35.81,TRADE
SA1,"2012/05/01 13:30:00",1622.83,35.18,TRADE
SA1,"2012/05/01 14:00:00",1619.58,35.02,TRADE
SA1,"2012/05/01 14:30:00",1654.91,34.86,TRADE
SA1,"2012/05/01 15:00:00",1622.06,35.51,TRADE
SA1,"2012/05/01 15:30:00",1576.65,35.29,TRADE
SA1,"2012/05/01 16:00:00",1549.4,35.26,TRADE
SA1,"2012/05/01 16:30:00",1540.95,33.92,TRADE
SA1,"2012/05/01 17:00:00",1516.78,32.17,TRADE
SA1,"2012/05/01 17:30:00",1548.08,34.1,TRADE
SA1,"2012/05/01 18:00:00",1630.9,40.26,TRADE
SA1,"2012/05/01 18:30:00",1705.64,39.24,TRADE
SA1,"2012/05/01 19:00:00",1764.88,36.96,TRADE
SA1,"2012/05/01 19:30:00",1727.69,34.37,TRADE
SA1,"2012/05/01 20:00:00",1674.36,32.46,TRADE
SA1,"2012/05/01 20:30:00",1652.54,32.13,TRADE
SA1,"2012/05/01 21:00:00",1605.42,34.45,TRADE
SA1,"2012/05/01 21:30:00",1579.19,34.8,TRADE
SA1,"2012/05/01 22:00:00",1477.62,30.18,TRADE
SA1,"2012/05/01 22:30:00",1419.96,35.45,TRADE
SA1,"2012/05/01 23:00:00",1373.29,31.97,TRADE
SA1,"2012/05/01 23:30:00",1356.91,35.76,TRADE
SA1,"2012/05/02 00:00:00",1606.79,35.68,TRADE
SA1,"2012/05/02 00:30:00",1438.07,29.78,TRADE
SA1,"2012/05/02 01:00:00",1392.98,29.63,TRADE
SA1,"2012/05/02 01:30:00",1285.12,29.81,TRADE
SA1,"2012/05/02 02:00:00",1194.73,28.76,TRADE
SA1,"2012/05/02 02:30:00",1109.59,25.07,TRADE
SA1,"2012/05/02 03:00:00",1061.5,21.78,TRADE
SA1,"2012/05/02 03:30:00",1033.72,20.32,TRADE
SA1,"2012/05/02 04:00:00",1016.48,19.65,TRADE
SA1,"2012/05/02 04:30:00",1033.23,19.9,TRADE
SA1,"2012/05/02 05:00:00",1023.21,19.78,TRADE
SA1,"2012/05/02 05:30:00",1046.28,21.36,TRADE
SA1,"2012/05/02 06:00:00",1079.36,24.7,TRADE
SA1,"2012/05/02 06:30:00",1182.01,27.29,TRADE
SA1,"2012/05/02 07:00:00",1272.16,30.32,TRADE
SA1,"2012/05/02 07:30:00",1357.79,27.84,TRADE
SA1,"2012/05/02 08:00:00",1456.69,30.66,TRADE
SA1,"2012/05/02 08:30:00",1533.49,32.16,TRADE
SA1,"2012/05/02 09:00:00",1549.6,31.83,TRADE
SA1,"2012/05/02 09:30:00",1524.78,30.79,TRADE
SA1,"2012/05/02 10:00:00",1483.67,30.3,TRADE
SA1,"2012/05/02 10:30:00",1531.49,30.44,TRADE
SA1,"2012/05/02 11:00:00",1499.8,29.19,TRADE
SA1,"2012/05/02 11:30:00",1530.36,29.36,TRADE
SA1,"2012/05/02 12:00:00",1455.05,28.35,TRADE
SA1,"2012/05/02 12:30:00",1523.44,30.9,TRADE
SA1,"2012/05/02 13:00:00",1512.68,30.37,TRADE
SA1,"2012/05/02 13:30:00",1538.17,31.85,TRADE
SA1,"2012/05/02 14:00:00",1532.05,31.85,TRADE
SA1,"2012/05/02 14:30:00",1464.42,30.11,TRADE
SA1,"2012/05/02 15:00:00",1493.68,30.73,TRADE
SA1,"2012/05/02 15:30:00",1484.96,29.49,TRADE
SA1,"2012/05/02 16:00:00",1523.43,31.24,TRADE
SA1,"2012/05/02 16:30:00",1530.54,31.05,TRADE
SA1,"2012/05/02 17:00:00",1568.87,30.51,TRADE
SA1,"2012/05/02 17:30:00",1654.85,33.87,TRADE
SA1,"2012/05/02 18:00:00",1771.33,39.42,TRADE
SA1,"2012/05/02 18:30:00",1872.05,43.67,TRADE
SA1,"2012/05/02 19:00:00",1899.26,35.38,TRADE
SA1,"2012/05/02 19:30:00",1883.73,33.71,TRADE
SA1,"2012/05/02 20:00:00",1849.27,33.8,TRADE
SA1,"2012/05/02 20:30:00",1819.79,33.39,TRADE
SA1,"2012/05/02 21:00:00",1727.25,31.55,TRADE
SA1,"2012/05/02 21:30:00",1737.74,32.07,TRADE
SA1,"2012/05/02 22:00:00",1669.39,31.17,TRADE
SA1,"2012/05/02 22:30:00",1642.15,35.5,TRADE
SA1,"2012/05/02 23:00:00",1533.9,31.52,TRADE
SA1,"2012/05/02 23:30:00",1502.03,33.21,TRADE
SA1,"2012/05/03 00:00:00",1682.83,32.2,TRADE
SA1,"2012/05/03 00:30:00",1597.23,30.89,TRADE
SA1,"2012/05/03 01:00:00",1504.3,29.51,TRADE
SA1,"2012/05/03 01:30:00",1434.08,29.78,TRADE
SA1,"2012/05/03 02:00:00",1354.46,29.11,TRADE
SA1,"2012/05/03 02:30:00",1263.79,28.96,TRADE
SA1,"2012/05/03 03:00:00",1230.31,23.52,TRADE
SA1,"2012/05/03 03:30:00",1209.17,22.48,TRADE
SA1,"2012/05/03 04:00:00",1172.3,22.23,TRADE
SA1,"2012/05/03 04:30:00",1170.87,23.59,TRADE
SA1,"2012/05/03 05:00:00",1195.38,26.07,TRADE
SA1,"2012/05/03 05:30:00",1201.27,28.62,TRADE
SA1,"2012/05/03 06:00:00",1218.46,29.06,TRADE
SA1,"2012/05/03 06:30:00",1289.51,32.17,TRADE
SA1,"2012/05/03 07:00:00",1408.38,33.91,TRADE
SA1,"2012/05/03 07:30:00",1516.7,32.75,TRADE
SA1,"2012/05/03 08:00:00",1658.93,34.86,TRADE
SA1,"2012/05/03 08:30:00",1729.29,35.97,TRADE
SA1,"2012/05/03 09:00:00",1715.75,35.22,TRADE
SA1,"2012/05/03 09:30:00",1689.15,35.46,TRADE
SA1,"2012/05/03 10:00:00",1670.11,35.72,TRADE
SA1,"2012/05/03 10:30:00",1608.22,34.5,TRADE
SA1,"2012/05/03 11:00:00",1598.19,34.59,TRADE
SA1,"2012/05/03 11:30:00",1529.75,34.08,TRADE
SA1,"2012/05/03 12:00:00",1515.29,33.8,TRADE
SA1,"2012/05/03 12:30:00",1564.36,33.79,TRADE
SA1,"2012/05/03 13:00:00",1535.58,33.58,TRADE
SA1,"2012/05/03 13:30:00",1555.22,33.77,TRADE
SA1,"2012/05/03 14:00:00",1553.84,33.77,TRADE
SA1,"2012/05/03 14:30:00",1558.04,33.78,TRADE
SA1,"2012/05/03 15:00:00",1582.84,34.13,TRADE
SA1,"2012/05/03 15:30:00",1561.42,33.73,TRADE
SA1,"2012/05/03 16:00:00",1534.99,33.73,TRADE
SA1,"2012/05/03 16:30:00",1563.34,33.94,TRADE
SA1,"2012/05/03 17:00:00",1600.39,33.77,TRADE
SA1,"2012/05/03 17:30:00",1663.34,34.53,TRADE
SA1,"2012/05/03 18:00:00",1764.06,41.65,TRADE
SA1,"2012/05/03 18:30:00",1852.97,43.07,TRADE
SA1,"2012/05/03 19:00:00",1942.35,39.47,TRADE
SA1,"2012/05/03 19:30:00",1919.56,35.78,TRADE
SA1,"2012/05/03 20:00:00",1887.8,34.06,TRADE
SA1,"2012/05/03 20:30:00",1870.73,33.83,TRADE
SA1,"2012/05/03 21:00:00",1847.17,33.99,TRADE
SA1,"2012/05/03 21:30:00",1825.7,33.9,TRADE
SA1,"2012/05/03 22:00:00",1789.07,33.42,TRADE
SA1,"2012/05/03 22:30:00",1738.94,38.59,TRADE
SA1,"2012/05/03 23:00:00",1655.4,33.35,TRADE
SA1,"2012/05/03 23:30:00",1612.02,34.82,TRADE
SA1,"2012/05/04 00:00:00",1833.43,36.93,TRADE
