REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,"2005/12/01 00:30:00",5153.97833,14.21,TRADE
QLD1,"2005/12/01 01:00:00",5002.295,13.85,TRADE
QLD1,"2005/12/01 01:30:00",4880.09833,13.46,TRADE
QLD1,"2005/12/01 02:00:00",4718.88667,13.34,TRADE
QLD1,"2005/12/01 02:30:00",4619.37333,13.14,TRADE
QLD1,"2005/12/01 03:00:00",4581.525,12.83,TRADE
QLD1,"2005/12/01 03:30:00",4539.89,12.38,TRADE
QLD1,"2005/12/01 04:00:00",4550.265,12.16,TRADE
QLD1,"2005/12/01 04:30:00",4599.365,13.08,TRADE
QLD1,"2005/12/01 05:00:00",4657.81333,13.22,TRADE
QLD1,"2005/12/01 05:30:00",4786.9,13.65,TRADE
QLD1,"2005/12/01 06:00:00",5008.555,15.03,TRADE
QLD1,"2005/12/01 06:30:00",5492.98333,15.9,TRADE
QLD1,"2005/12/01 07:00:00",5870.43,17.88,TRADE
QLD1,"2005/12/01 07:30:00",6221.475,17.25,TRADE
QLD1,"2005/12/01 08:00:00",6472.57833,17.88,TRADE
QLD1,"2005/12/01 08:30:00",6662.22667,17.79,TRADE
QLD1,"2005/12/01 09:00:00",6683.085,17.85,TRADE
QLD1,"2005/12/01 09:30:00",6791.935,20.4,TRADE
QLD1,"2005/12/01 10:00:00",6787.61667,22.36,TRADE
QLD1,"2005/12/01 10:30:00",6824.53,21.94,TRADE
QLD1,"2005/12/01 11:00:00",6863.01833,24.07,TRADE
QLD1,"2005/12/01 11:30:00",6919.81,27.93,TRADE
QLD1,"2005/12/01 12:00:00",6963.79333,33.19,TRADE
QLD1,"2005/12/01 12:30:00",6934.56333,36.36,TRADE
QLD1,"2005/12/01 13:00:00",6881.535,31.81,TRADE
QLD1,"2005/12/01 13:30:00",6946.94167,35.2,TRADE
QLD1,"2005/12/01 14:00:00",6949.10333,34.66,TRADE
QLD1,"2005/12/01 14:30:00",6877.205,30.71,TRADE
QLD1,"2005/12/01 15:00:00",6865.05333,28.53,TRADE
QLD1,"2005/12/01 15:30:00",6820.975,25.75,TRADE
QLD1,"2005/12/01 16:00:00",6751.815,34.51,TRADE
QLD1,"2005/12/01 16:30:00",6703.18333,35.88,TRADE
QLD1,"2005/12/01 17:00:00",6724.34167,32.56,TRADE
QLD1,"2005/12/01 17:30:00",6672.20667,26.05,TRADE
QLD1,"2005/12/01 18:00:00",6653.74167,23.58,TRADE
QLD1,"2005/12/01 18:30:00",6600.74167,21.81,TRADE
QLD1,"2005/12/01 19:00:00",6777.015,17.24,TRADE
QLD1,"2005/12/01 19:30:00",6879.28833,20.11,TRADE
QLD1,"2005/12/01 20:00:00",6740.02,18.24,TRADE
QLD1,"2005/12/01 20:30:00",6533.55167,15.08,TRADE
QLD1,"2005/12/01 21:00:00",6369.01667,14.57,TRADE
QLD1,"2005/12/01 21:30:00",6233.725,14.47,TRADE
QLD1,"2005/12/01 22:00:00",6077.62167,14.51,TRADE
QLD1,"2005/12/01 22:30:00",5948.93,13.63,TRADE
QLD1,"2005/12/01 23:00:00",5773.91167,13.39,TRADE
QLD1,"2005/12/01 23:30:00",5670.05,13.39,TRADE
QLD1,"2005/12/02 00:00:00",5409.46667,12.86,TRADE
QLD1,"2005/12/02 00:30:00",5154.32167,12.58,TRADE
QLD1,"2005/12/02 01:00:00",4963.53333,14.41,TRADE
QLD1,"2005/12/02 01:30:00",4823.93833,13.67,TRADE
QLD1,"2005/12/02 02:00:00",4741.75833,13.49,TRADE
QLD1,"2005/12/02 02:30:00",4674.14,13.12,TRADE
QLD1,"2005/12/02 03:00:00",4643.90833,13.11,TRADE
QLD1,"2005/12/02 03:30:00",4601.51333,13.08,TRADE
